year,hs10,rate_cd,rate_txt,adval,method,note
2017,3215110000,C,3.25%,3.25,코드 행,
2017,3215190000,C,3.25%,3.25,코드 행,
2017,3506911000,C,3.25%,3.25,코드 행,
2017,3701301000,C,3.25%,3.25,코드 행,
2017,3701309100,C,3.25%,3.25,코드 행,
2017,3701309200,C,3.25%,3.25,코드 행,
2017,3701309930,C,4.8%,4.8,코드 행,
2017,3701309990,C,4.8%,4.8,코드 행,
2017,3701991000,C,0%,0.0,코드 행,
2017,3701999100,C,0%,0.0,코드 행,
2017,3701999200,C,0%,0.0,코드 행,
2017,3701999920,C,0%,0.0,코드 행,
2017,3701999990,C,0%,0.0,코드 행,
2017,3705009010,C,3.25%,3.25,코드 행,
2017,3705009090,C,0%,0.0,코드 행,
2017,3707901010,C,3.25%,3.25,코드 행,
2017,3707901020,C,3.25%,3.25,코드 행,
2017,3707901090,C,3.25%,3.25,코드 행,
2017,3707902100,C,3.25%,3.25,코드 행,
2017,3707902910,C,3.25%,3.25,코드 행,
2017,3707902920,C,3.25%,3.25,코드 행,
2017,3707902990,C,3.25%,3.25,코드 행,
2017,3707903100,C,3.25%,3.25,코드 행,
2017,3707903910,C,3.25%,3.25,코드 행,
2017,3707903920,C,3.25%,3.25,코드 행,
2017,3707903990,C,3.25%,3.25,코드 행,
2017,3707909100,C,3.25%,3.25,코드 행,
2017,3707909200,C,3.25%,3.25,코드 행,
2017,3707909300,C,3.25%,3.25,코드 행,
2017,3707909400,C,3.25%,3.25,코드 행,
2017,3707909900,C,3.25%,3.25,코드 행,
2017,3907992000,C,3.25%,3.25,코드 행,
2017,3919900000,C,6.5%,6.5,부분 양허,- 기타
2017,3923100000,C,6.5%,6.5,부분 양허,- 기타
2017,3923900000,C,6.5%,6.5,부분 양허,- 기타
2017,4911990000,C,0%,0.0,코드 행,
2017,5911900000,C,13%,13.0,부분 양허,- 기타
2017,6307909000,C,30%,30.0,부분 양허,- 기타
2017,8414109010,C,1.5%,1.5,코드 행,
2017,8414109020,C,4%,4.0,코드 행,
2017,8414592000,C,9.75%,9.75,코드 행,
2017,8419502000,C,6.5%,6.5,코드 행,
2017,8420105000,C,6.5%,6.5,코드 행,
2017,8421293010,C,0%,0.0,코드 행,
2017,8421299010,C,6.5%,6.5,코드 행,
2017,8421399011,C,6.5%,6.5,코드 행,
2017,8421399021,C,0%,0.0,코드 행,
2017,8421399091,C,7.5%,7.5,코드 행,
2017,8421999021,C,7.5%,7.5,코드 행,
2017,8421999031,C,0%,0.0,코드 행,
2017,8421999091,C,7.5%,7.5,코드 행,
2017,8423201000,C,13%,13.0,부분 양허,- 기타
2017,8423301000,C,6.5%,6.5,코드 행,
2017,8423811000,C,6.5%,6.5,코드 행,
2017,8423821000,C,4%,4.0,코드 행,
2017,8423891000,C,13%,13.0,부분 양허,- 기타
2017,8423899010,C,6.5%,6.5,코드 행,
2017,8423901011,C,6.5%,6.5,코드 행,
2017,8423901091,C,6.5%,6.5,코드 행,
2017,8423909010,C,6.5%,6.5,코드 행,
2017,8424892000,C,4%,4.0,코드 행,
2017,8424909020,C,6.5%,6.5,코드 행,
2017,8442301000,C,6.5%,6.5,코드 행,
2017,8442302000,C,6.5%,6.5,코드 행,
2017,8442303000,C,6.5%,6.5,코드 행,
2017,8442305000,C,6.5%,6.5,코드 행,
2017,8442309000,C,6.5%,6.5,부분 양허,- 기타
2017,8442401000,C,6.5%,6.5,코드 행,
2017,8442402000,C,6.5%,6.5,코드 행,
2017,8442409000,C,6.5%,6.5,코드 행,
2017,8442500000,C,6.5%,6.5,코드 행,
2017,8443311010,C,0%,0.0,코드 행,
2017,8443311020,C,0%,0.0,코드 행,
2017,8443311030,C,0%,0.0,코드 행,
2017,8443311090,C,0%,0.0,코드 행,
2017,8443312000,C,0%,0.0,코드 행,
2017,8443313010,C,0%,0.0,코드 행,
2017,8443313020,C,0%,0.0,코드 행,
2017,8443314000,C,0%,0.0,코드 행,
2017,8443321010,C,0%,0.0,코드 행,
2017,8443321020,C,0%,0.0,코드 행,
2017,8443321030,C,0%,0.0,코드 행,
2017,8443321090,C,0%,0.0,코드 행,
2017,8443322000,C,0%,0.0,코드 행,
2017,8443323000,C,0%,0.0,코드 행,
2017,8443324010,C,0%,0.0,코드 행,
2017,8443324020,C,0%,0.0,코드 행,
2017,8443325010,C,0%,0.0,코드 행,
2017,8443325090,C,0%,0.0,코드 행,
2017,8443391010,C,0%,0.0,코드 행,
2017,8443391090,C,0%,0.0,코드 행,
2017,8443392010,C,0%,0.0,코드 행,
2017,8443392020,C,0%,0.0,코드 행,
2017,8443393010,C,0%,0.0,코드 행,
2017,8443393020,C,0%,0.0,코드 행,
2017,8443394000,C,0%,0.0,코드 행,
2017,8443399000,C,0%,0.0,코드 행,
2017,8443911010,C,0%,0.0,코드 행,
2017,8443911020,C,6.5%,6.5,코드 행,
2017,8443911090,C,0%,0.0,부분 양허,- 기타
2017,8443919000,C,6.5%,6.5,코드 행,
2017,8443991000,C,0%,0.0,코드 행,
2017,8443992000,C,0%,0.0,코드 행,
2017,8443993000,C,0%,0.0,코드 행,
2017,8443994010,C,0%,0.0,코드 행,
2017,8443994020,C,0%,0.0,코드 행,
2017,8443994030,C,0%,0.0,코드 행,
2017,8443994090,C,0%,0.0,코드 행,
2017,8443995000,C,0%,0.0,코드 행,
2017,8443999000,C,0%,0.0,코드 행,
2017,8456111000,C,6.5%,6.5,코드 행,
2017,8456121000,C,6.5%,6.5,코드 행,
2017,8456400000,C,13%,13.0,부분 양허,- 기타
2017,8466931000,C,6.5%,6.5,코드 행,
2017,8471601090,C,0%,0.0,코드 행,
2017,8472100000,C,6.5%,6.5,코드 행,
2017,8472901010,C,0%,0.0,코드 행,
2017,8472901020,C,0%,0.0,코드 행,
2017,8472901040,C,0%,0.0,코드 행,
2017,8472901050,C,6.5%,6.5,코드 행,
2017,8472901090,C,6.5%,6.5,코드 행,
2017,8472902000,C,6.5%,6.5,코드 행,
2017,8472903000,C,6.5%,6.5,코드 행,
2017,8472904000,C,6.5%,6.5,코드 행,
2017,8472905000,C,6.5%,6.5,코드 행,
2017,8472906000,C,6.5%,6.5,코드 행,
2017,8472909000,C,13%,13.0,부분 양허,"- 자동타자기, 전동식 타자기 또는 수동식 타자기"
2017,8473309010,C,0%,0.0,코드 행,
2017,8473309090,C,0%,0.0,코드 행,
2017,8473401000,C,0%,0.0,코드 행,
2017,8473402000,C,0%,0.0,코드 행,
2017,8473409000,C,6.5%,6.5,부분 양허,- 기타
2017,8475210000,C,6.5%,6.5,코드 행,
2017,8475902000,C,6.5%,6.5,코드 행,
2017,8476894000,C,6.5%,6.5,코드 행,
2017,8476901000,C,6.5%,6.5,코드 행,
2017,8479892010,C,4%,4.0,코드 행,
2017,8479899099,C,13%,13.0,부분 양허,- 자동 마그네틱 테이프 제조기
2017,8479905010,C,6.5%,6.5,코드 행,
2017,8486101000,C,0%,0.0,코드 행,
2017,8486102000,C,0%,0.0,코드 행,
2017,8486103011,C,0%,0.0,코드 행,
2017,8486103019,C,0%,0.0,코드 행,
2017,8486103020,C,0%,0.0,코드 행,
2017,8486103090,C,0%,0.0,코드 행,
2017,8486104011,C,0%,0.0,코드 행,
2017,8486104019,C,0%,0.0,코드 행,
2017,8486104021,C,0%,0.0,코드 행,
2017,8486104029,C,0%,0.0,코드 행,
2017,8486105010,C,0%,0.0,코드 행,
2017,8486105020,C,0%,0.0,코드 행,
2017,8486105030,C,0%,0.0,코드 행,
2017,8486109000,C,0%,0.0,코드 행,
2017,8486201000,C,0%,0.0,코드 행,
2017,8486202100,C,0%,0.0,코드 행,
2017,8486202210,C,0%,0.0,코드 행,
2017,8486202290,C,0%,0.0,코드 행,
2017,8486202310,C,0%,0.0,코드 행,
2017,8486202390,C,0%,0.0,코드 행,
2017,8486203000,C,0%,0.0,코드 행,
2017,8486204000,C,0%,0.0,코드 행,
2017,8486205110,C,0%,0.0,코드 행,
2017,8486205190,C,0%,0.0,코드 행,
2017,8486205910,C,0%,0.0,코드 행,
2017,8486205990,C,0%,0.0,코드 행,
2017,8486206010,C,0%,0.0,코드 행,
2017,8486206020,C,0%,0.0,코드 행,
2017,8486206091,C,0%,0.0,코드 행,
2017,8486206099,C,0%,0.0,코드 행,
2017,8486207000,C,0%,0.0,코드 행,
2017,8486208110,C,0%,0.0,코드 행,
2017,8486208120,C,0%,0.0,코드 행,
2017,8486208190,C,0%,0.0,코드 행,
2017,8486208410,C,0%,0.0,코드 행,
2017,8486208420,C,0%,0.0,코드 행,
2017,8486208490,C,0%,0.0,코드 행,
2017,8486209110,C,0%,0.0,코드 행,
2017,8486209120,C,0%,0.0,코드 행,
2017,8486209190,C,0%,0.0,코드 행,
2017,8486209200,C,0%,0.0,코드 행,
2017,8486209310,C,0%,0.0,코드 행,
2017,8486209321,C,0%,0.0,코드 행,
2017,8486209329,C,0%,0.0,코드 행,
2017,8486209390,C,0%,0.0,코드 행,
2017,8486209400,C,0%,0.0,코드 행,
2017,8486209500,C,0%,0.0,코드 행,
2017,8486209600,C,0%,0.0,코드 행,
2017,8486209900,C,0%,0.0,코드 행,
2017,8486301000,C,0%,0.0,코드 행,
2017,8486302000,C,0%,0.0,코드 행,
2017,8486303010,C,6.5%,6.5,코드 행,
2017,8486303020,C,6.5%,6.5,코드 행,
2017,8486303030,C,4%,4.0,코드 행,
2017,8486303042,C,0%,0.0,코드 행,
2017,8486303043,C,0%,0.0,코드 행,
2017,8486303049,C,6.5%,6.5,코드 행,
2017,8486304010,C,6.5%,6.5,코드 행,
2017,8486304090,C,6.5%,6.5,코드 행,
2017,8486305011,C,4%,4.0,코드 행,
2017,8486305019,C,4%,4.0,코드 행,
2017,8486305020,C,4%,4.0,코드 행,
2017,8486305041,C,0%,0.0,코드 행,
2017,8486305042,C,0%,0.0,코드 행,
2017,8486305049,C,4%,4.0,코드 행,
2017,8486305051,C,0%,0.0,코드 행,
2017,8486305052,C,0%,0.0,코드 행,
2017,8486305059,C,4%,4.0,코드 행,
2017,8486306010,C,4%,4.0,코드 행,
2017,8486306020,C,6.5%,6.5,코드 행,
2017,8486306030,C,4%,4.0,코드 행,
2017,8486306090,C,0%,0.0,코드 행,
2017,8486307000,C,6.5%,6.5,코드 행,
2017,8486308000,C,4%,4.0,코드 행,
2017,8486309020,C,4%,4.0,코드 행,
2017,8486309090,C,0%,0.0,코드 행,
2017,8486401010,C,0%,0.0,코드 행,
2017,8486401020,C,0%,0.0,코드 행,
2017,8486401030,C,0%,0.0,코드 행,
2017,8486401040,C,0%,0.0,코드 행,
2017,8486401090,C,0%,0.0,코드 행,
2017,8486402010,C,0%,0.0,코드 행,
2017,8486402020,C,0%,0.0,코드 행,
2017,8486402031,C,0%,0.0,코드 행,
2017,8486402039,C,0%,0.0,코드 행,
2017,8486402040,C,0%,0.0,코드 행,
2017,8486402050,C,0%,0.0,코드 행,
2017,8486402070,C,0%,0.0,코드 행,
2017,8486402080,C,0%,0.0,코드 행,
2017,8486402091,C,0%,0.0,코드 행,
2017,8486402092,C,0%,0.0,코드 행,
2017,8486402093,C,0%,0.0,코드 행,
2017,8486402094,C,0%,0.0,코드 행,
2017,8486402095,C,0%,0.0,코드 행,
2017,8486402099,C,0%,0.0,코드 행,
2017,8486403010,C,0%,0.0,코드 행,
2017,8486403020,C,0%,0.0,코드 행,
2017,8486403090,C,0%,0.0,코드 행,
2017,8486901010,C,0%,0.0,코드 행,
2017,8486901020,C,0%,0.0,코드 행,
2017,8486902010,C,0%,0.0,코드 행,
2017,8486902020,C,0%,0.0,코드 행,
2017,8486903010,C,0%,0.0,코드 행,
2017,8486903020,C,0%,0.0,코드 행,
2017,8486903030,C,0%,0.0,코드 행,
2017,8486903040,C,0%,0.0,코드 행,
2017,8486904010,C,0%,0.0,코드 행,
2017,8486904020,C,0%,0.0,코드 행,
2017,8504401010,C,0%,0.0,코드 행,
2017,8504401090,C,6%,6.0,코드 행,
2017,8504402011,C,0%,0.0,코드 행,
2017,8504402019,C,6%,6.0,코드 행,
2017,8504402091,C,0%,0.0,코드 행,
2017,8504402099,C,6%,6.0,코드 행,
2017,8504403010,C,0%,0.0,코드 행,
2017,8504403090,C,9.75%,9.75,코드 행,
2017,8504404010,C,0%,0.0,코드 행,
2017,8504404090,C,9.75%,9.75,코드 행,
2017,8504405010,C,0%,0.0,코드 행,
2017,8504405090,C,9.75%,9.75,코드 행,
2017,8504409011,C,0%,0.0,코드 행,
2017,8504409019,C,0%,0.0,코드 행,
2017,8504409091,C,0%,0.0,코드 행,
2017,8504409099,C,9.75%,9.75,코드 행,
2017,8504501010,C,0%,0.0,코드 행,
2017,8504501090,C,8.667%,8.667,코드 행,
2017,8504502010,C,0%,0.0,코드 행,
2017,8504502090,C,8.667%,8.667,코드 행,
2017,8504509010,C,0%,0.0,코드 행,
2017,8504509090,C,8.667%,8.667,코드 행,
2017,8504901000,C,0%,0.0,코드 행,
2017,8504909000,C,6.5%,6.5,코드 행,
2017,8505901010,C,4%,4.0,코드 행,
2017,8514301000,C,4%,4.0,코드 행,
2017,8514902000,C,6.5%,6.5,코드 행,
2017,8515191000,C,6.5%,6.5,코드 행,
2017,8515902000,C,6.5%,6.5,코드 행,
2017,8517611000,C,0%,0.0,코드 행,
2017,8517619000,C,0%,0.0,코드 행,
2017,8517621000,C,0%,0.0,코드 행,
2017,8517622010,C,0%,0.0,코드 행,
2017,8517622020,C,0%,0.0,코드 행,
2017,8517622090,C,0%,0.0,코드 행,
2017,8517623110,C,0%,0.0,코드 행,
2017,8517623120,C,0%,0.0,코드 행,
2017,8517623190,C,0%,0.0,코드 행,
2017,8517623210,C,0%,0.0,코드 행,
2017,8517623220,C,0%,0.0,코드 행,
2017,8517623290,C,0%,0.0,코드 행,
2017,8517623310,C,0%,0.0,코드 행,
2017,8517623320,C,0%,0.0,코드 행,
2017,8517623390,C,0%,0.0,코드 행,
2017,8517623410,C,0%,0.0,코드 행,
2017,8517623420,C,0%,0.0,코드 행,
2017,8517623430,C,0%,0.0,코드 행,
2017,8517623490,C,0%,0.0,코드 행,
2017,8517623510,C,0%,0.0,코드 행,
2017,8517623520,C,0%,0.0,코드 행,
2017,8517623590,C,0%,0.0,코드 행,
2017,8517623900,C,0%,0.0,코드 행,
2017,8517624010,C,0%,0.0,코드 행,
2017,8517624020,C,0%,0.0,코드 행,
2017,8517624090,C,0%,0.0,코드 행,
2017,8517625000,C,0%,0.0,코드 행,
2017,8517626020,C,0%,0.0,코드 행,
2017,8517626031,C,0%,0.0,코드 행,
2017,8517626039,C,0%,0.0,코드 행,
2017,8517626050,C,0%,0.0,코드 행,
2017,8517626060,C,0%,0.0,코드 행,
2017,8517626090,C,0%,0.0,코드 행,
2017,8517627000,C,0%,0.0,코드 행,
2017,8517629000,C,0%,0.0,코드 행,
2017,8517691100,C,0%,0.0,코드 행,
2017,8517691211,C,0%,0.0,코드 행,
2017,8517691219,C,0%,0.0,코드 행,
2017,8517691290,C,0%,0.0,코드 행,
2017,8517691900,C,0%,0.0,코드 행,
2017,8517692000,C,0%,0.0,코드 행,
2017,8517699000,C,0%,0.0,코드 행,
2017,8517701010,C,0%,0.0,코드 행,
2017,8517701021,C,0%,0.0,코드 행,
2017,8517701022,C,0%,0.0,코드 행,
2017,8517701023,C,0%,0.0,코드 행,
2017,8517701029,C,0%,0.0,코드 행,
2017,8517701090,C,0%,0.0,코드 행,
2017,8517702000,C,0%,0.0,코드 행,
2017,8517703010,C,0%,0.0,코드 행,
2017,8517703021,C,0%,0.0,코드 행,
2017,8517703022,C,0%,0.0,코드 행,
2017,8517703029,C,0%,0.0,코드 행,
2017,8517703031,C,0%,0.0,코드 행,
2017,8517703032,C,0%,0.0,코드 행,
2017,8517703039,C,0%,0.0,코드 행,
2017,8517703041,C,0%,0.0,코드 행,
2017,8517703049,C,0%,0.0,코드 행,
2017,8517703050,C,0%,0.0,코드 행,
2017,8517703061,C,0%,0.0,코드 행,
2017,8517703069,C,0%,0.0,코드 행,
2017,8517703070,C,0%,0.0,코드 행,
2017,8517703090,C,0%,0.0,코드 행,
2017,8517704011,C,0%,0.0,코드 행,
2017,8517704019,C,0%,0.0,코드 행,
2017,8517704020,C,0%,0.0,코드 행,
2017,8517704090,C,6.5%,6.5,코드 행,
